,total,objectIDs
12868,27413,119681
12869,27413,119326
12870,27413,119327
12871,27413,119360
12872,27413,119412
12873,27413,119361
12874,27413,119410
12875,27413,119369
12876,27413,119391
12877,27413,119380
12878,27413,119359
12879,27413,119381
12880,27413,119370
12881,27413,119286
12882,27413,119674
12883,27413,119325
12884,27413,119387
12885,27413,118381
12886,27413,118650
12887,27413,118636
12888,27413,118647
12889,27413,118656
12890,27413,118646
12891,27413,118649
12892,27413,116990
12893,27413,117039
12894,27413,117022
12895,27413,117037
12896,27413,117061
12897,27413,117064
12898,27413,117048
12899,27413,117049
12900,27413,117065
12901,27413,117059
12902,27413,117055
12903,27413,118679
12904,27413,118758
12905,27413,118678
12906,27413,118996
12907,27413,119000
12908,27413,119022
12909,27413,119051
12910,27413,119047
12911,27413,119038
12912,27413,119029
12913,27413,119034
12914,27413,119046
12915,27413,119035
12916,27413,119137
12917,27413,118651
12918,27413,119045
12919,27413,120047
12920,27413,120046
12921,27413,120050
12922,27413,120372
12923,27413,120412
12924,27413,120368
12925,27413,120434
12926,27413,120448
12927,27413,120405
12928,27413,119795
12929,27413,119771
12930,27413,119803
12931,27413,119760
12932,27413,119768
12933,27413,119793
12934,27413,119809
12935,27413,119780
12936,27413,119805
12937,27413,119806
12938,27413,119782
12939,27413,119791
12940,27413,119794
12941,27413,119808
12942,27413,119833
12943,27413,119836
12944,27413,119838
12945,27413,119815
12946,27413,119812
12947,27413,119821
12948,27413,119955
12949,27413,120499
12950,27413,120501
12951,27413,120505
12952,27413,120522
12953,27413,120532
12954,27413,120542
12955,27413,120635
12956,27413,120631
12957,27413,120683
12958,27413,120706
12959,27413,120718
12960,27413,119765
12961,27413,119784
12962,27413,119828
12963,27413,119831
12964,27413,120458
12965,27413,120504
12966,27413,121188
12967,27413,121206
12968,27413,121212
12969,27413,121266
12970,27413,121284
12971,27413,121269
12972,27413,121267
12973,27413,121257
12974,27413,121313
12975,27413,121268
12976,27413,121256
12977,27413,120970
12978,27413,120957
12979,27413,120932
12980,27413,120761
12981,27413,120719
12982,27413,120737
12983,27413,120747
12984,27413,120759
12985,27413,120752
12986,27413,120763
12987,27413,120736
12988,27413,120762
12989,27413,120744
12990,27413,120826
12991,27413,120879
12992,27413,121403
12993,27413,121415
12994,27413,121413
12995,27413,121344
12996,27413,121420
12997,27413,121385
12998,27413,121355
12999,27413,121357
13000,27413,121414
13001,27413,121410
13002,27413,121437
13003,27413,121473
13004,27413,121471
13005,27413,121485
13006,27413,121510
13007,27413,121551
13008,27413,121578
13009,27413,121560
13010,27413,121556
13011,27413,121564
13012,27413,121558
13013,27413,121559
13014,27413,121553
13015,27413,121552
13016,27413,121577
13017,27413,121561
13018,27413,121550
13019,27413,121549
13020,27413,121583
13021,27413,121579
13022,27413,121584
13023,27413,121204
13024,27413,121205
13025,27413,120760
13026,27413,120749
13027,27413,120915
13028,27413,120877
13029,27413,121557
13030,27413,121562
13031,27413,121829
13032,27413,121877
13033,27413,121883
13034,27413,121931
13035,27413,121932
13036,27413,121885
13037,27413,121879
13038,27413,121926
13039,27413,121934
13040,27413,121909
13041,27413,121875
13042,27413,121937
13043,27413,121678
13044,27413,121677
13045,27413,121663
13046,27413,121684
13047,27413,121692
13048,27413,121682
13049,27413,121711
13050,27413,121710
13051,27413,121719
13052,27413,122130
13053,27413,122142
13054,27413,122141
13055,27413,122127
13056,27413,122131
13057,27413,122129
13058,27413,122188
13059,27413,122181
13060,27413,122170
13061,27413,122172
13062,27413,122174
13063,27413,122184
13064,27413,122183
13065,27413,122177
13066,27413,122186
13067,27413,122178
13068,27413,122180
13069,27413,122187
13070,27413,122175
13071,27413,122179
13072,27413,122176
13073,27413,121803
13074,27413,121855
13075,27413,121880
13076,27413,121910
13077,27413,122128
13078,27413,122173
13079,27413,122185
13080,27413,155776
13081,27413,155837
13082,27413,155836
13083,27413,155987
13084,27413,155977
13085,27413,156005
13086,27413,155994
13087,27413,155976
13088,27413,156025
13089,27413,156032
13090,27413,155895
13091,27413,155883
13092,27413,155881
13093,27413,155882
13094,27413,155937
13095,27413,155945
13096,27413,156562
13097,27413,156582
13098,27413,156564
13099,27413,156557
13100,27413,156549
13101,27413,156556
13102,27413,156612
13103,27413,156609
13104,27413,156773
13105,27413,156752
13106,27413,156780
13107,27413,156772
13108,27413,156827
13109,27413,156816
13110,27413,156808
13111,27413,156852
13112,27413,156886
13113,27413,156881
13114,27413,156868
13115,27413,156861
13116,27413,156859
13117,27413,156883
13118,27413,156926
13119,27413,156908
13120,27413,156904
13121,27413,156940
13122,27413,156939
13123,27413,156901
13124,27413,156905
13125,27413,156895
13126,27413,156770
13127,27413,156769
13128,27413,156851
13129,27413,156845
13130,27413,156882
13131,27413,156928
13132,27413,96420
13133,27413,96431
13134,27413,96600
13135,27413,96594
13136,27413,96542
13137,27413,96131
13138,27413,96136
13139,27413,96117
13140,27413,96137
13141,27413,96273
13142,27413,96270
13143,27413,96266
13144,27413,96316
13145,27413,96792
13146,27413,96790
13147,27413,96793
13148,27413,96794
13149,27413,96791
13150,27413,97388
13151,27413,97644
13152,27413,97808
13153,27413,97809
13154,27413,97847
13155,27413,105664
13156,27413,105657
13157,27413,105661
13158,27413,105519
13159,27413,105655
13160,27413,105662
13161,27413,105656
13162,27413,105660
13163,27413,105681
13164,27413,105684
13165,27413,105665
13166,27413,105671
13167,27413,105670
13168,27413,105685
13169,27413,105668
13170,27413,105683
13171,27413,105702
13172,27413,105666
13173,27413,105701
13174,27413,105682
13175,27413,105674
13176,27413,105787
13177,27413,105788
13178,27413,105415
13179,27413,105497
13180,27413,105433
13181,27413,106505
13182,27413,106531
13183,27413,106530
13184,27413,106647
13185,27413,106602
13186,27413,106415
13187,27413,106438
13188,27413,106451
13189,27413,106439
13190,27413,106461
13191,27413,106405
13192,27413,106466
13193,27413,106443
13194,27413,106462
13195,27413,105659
13196,27413,106478
13197,27413,106540
13198,27413,106736
13199,27413,106731
13200,27413,106723
13201,27413,106746
13202,27413,106747
13203,27413,106734
13204,27413,106735
13205,27413,106692
13206,27413,106730
13207,27413,106795
13208,27413,106780
13209,27413,106800
13210,27413,107065
13211,27413,107067
13212,27413,106923
13213,27413,106867
13214,27413,106922
13215,27413,107343
13216,27413,107326
13217,27413,107327
13218,27413,107315
13219,27413,107344
13220,27413,107292
13221,27413,107318
13222,27413,107309
13223,27413,107424
13224,27413,107404
13225,27413,107423
13226,27413,124469
13227,27413,124474
13228,27413,124472
13229,27413,124467
13230,27413,124471
13231,27413,127387
13232,27413,127590
13233,27413,127618
13234,27413,125020
13235,27413,125044
13236,27413,125048
13237,27413,125040
13238,27413,125019
13239,27413,125042
13240,27413,125009
13241,27413,125045
13242,27413,125028
13243,27413,125036
13244,27413,125034
13245,27413,124372
13246,27413,124331
13247,27413,124373
13248,27413,124365
13249,27413,124332
13250,27413,124371
13251,27413,124408
13252,27413,124437
13253,27413,124380
13254,27413,124383
13255,27413,124392
13256,27413,124387
13257,27413,124377
13258,27413,129882
13259,27413,129582
13260,27413,158965
13261,27413,158942
13262,27413,158963
13263,27413,158962
13264,27413,158966
13265,27413,158516
13266,27413,158519
13267,27413,158751
13268,27413,158757
13269,27413,158753
13270,27413,158740
13271,27413,158802
13272,27413,158826
13273,27413,158819
13274,27413,158806
13275,27413,158805
13276,27413,158842
13277,27413,158837
13278,27413,158845
13279,27413,158834
13280,27413,158430
13281,27413,158412
13282,27413,158448
13283,27413,158964
13284,27413,158840
13285,27413,158877
13286,27413,158271
13287,27413,158278
13288,27413,158273
13289,27413,158250
13290,27413,158260
13291,27413,158285
13292,27413,158237
13293,27413,158291
13294,27413,158322
13295,27413,158328
13296,27413,158288
13297,27413,158325
13298,27413,158162
13299,27413,158159
13300,27413,158157
13301,27413,158163
13302,27413,158164
13303,27413,158174
13304,27413,158158
13305,27413,158224
13306,27413,158197
13307,27413,158216
13308,27413,158234
13309,27413,158235
13310,27413,158231
13311,27413,158229
13312,27413,158219
13313,27413,157984
13314,27413,157986
13315,27413,158025
13316,27413,158033
13317,27413,157990
13318,27413,158047
13319,27413,158066
13320,27413,158077
13321,27413,158068
13322,27413,158067
13323,27413,158131
13324,27413,158095
13325,27413,158106
13326,27413,158087
13327,27413,158348
13328,27413,158334
13329,27413,158135
13330,27413,158190
13331,27413,158105
13332,27413,157991
13333,27413,155695
13334,27413,155696
13335,27413,155805
13336,27413,138530
13337,27413,138572
13338,27413,138567
13339,27413,138868
13340,27413,138571
13341,27413,138566
13342,27413,138565
13343,27413,137616
13344,27413,137614
13345,27413,138182
13346,27413,138301
13347,27413,138197
13348,27413,138290
13349,27413,138289
13350,27413,155716
13351,27413,175219
13352,27413,175221
13353,27413,175230
13354,27413,175223
13355,27413,175222
13356,27413,175270
13357,27413,175310
13358,27413,175361
13359,27413,175342
13360,27413,175360
13361,27413,175362
13362,27413,175398
13363,27413,175397
13364,27413,175395
13365,27413,175396
13366,27413,175278
13367,27413,181345
13368,27413,181344
13369,27413,185819
13370,27413,208843
13371,27413,208828
13372,27413,208879
13373,27413,206162
13374,27413,206574
13375,27413,210078
13376,27413,210096
13377,27413,222064
13378,27413,222029
13379,27413,222048
13380,27413,222043
13381,27413,222038
13382,27413,222049
13383,27413,222090
13384,27413,222124
13385,27413,222107
13386,27413,222136
13387,27413,222125
13388,27413,222335
13389,27413,221928
13390,27413,221934
13391,27413,221954
13392,27413,221961
13393,27413,221974
13394,27413,221955
13395,27413,221971
13396,27413,221973
13397,27413,221984
13398,27413,221994
13399,27413,222401
13400,27413,222078
13401,27413,221929
13402,27413,221854
13403,27413,222206
13404,27413,222196
13405,27413,222195
13406,27413,222198
13407,27413,222199
13408,27413,222194
13409,27413,222690
13410,27413,222531
13411,27413,222535
13412,27413,222513
13413,27413,222538
13414,27413,222536
13415,27413,222584
13416,27413,222583
13417,27413,223029
13418,27413,223062
13419,27413,223088
13420,27413,223090
13421,27413,223087
13422,27413,223106
13423,27413,223086
13424,27413,223265
13425,27413,223293
13426,27413,222906
13427,27413,224027
13428,27413,224086
13429,27413,224087
13430,27413,224268
13431,27413,224267
13432,27413,224302
13433,27413,223967
13434,27413,223957
13435,27413,223966
13436,27413,223954
13437,27413,223949
13438,27413,223964
13439,27413,223956
13440,27413,223952
13441,27413,223965
13442,27413,223947
13443,27413,223951
13444,27413,224441
13445,27413,224556
13446,27413,224541
13447,27413,224559
13448,27413,224558
13449,27413,224529
13450,27413,224542
13451,27413,224561
13452,27413,224543
13453,27413,217701
13454,27413,218622
13455,27413,218617
13456,27413,218671
13457,27413,218666
13458,27413,219051
13459,27413,219045
13460,27413,219040
13461,27413,219050
13462,27413,219037
13463,27413,219043
13464,27413,219047
13465,27413,219042
13466,27413,219041
13467,27413,219048
13468,27413,219046
13469,27413,219044
13470,27413,219467
13471,27413,219453
13472,27413,219458
13473,27413,219100
13474,27413,219090
13475,27413,219060
13476,27413,219079
13477,27413,219058
13478,27413,219073
13479,27413,219076
13480,27413,219062
13481,27413,219099
13482,27413,219098
13483,27413,219072
13484,27413,219082
13485,27413,219052
13486,27413,219075
13487,27413,219097
13488,27413,219083
13489,27413,219091
13490,27413,219077
13491,27413,219054
13492,27413,219064
13493,27413,219067
13494,27413,219061
13495,27413,219069
13496,27413,219056
13497,27413,219071
13498,27413,219086
13499,27413,219101
13500,27413,219081
13501,27413,219065
13502,27413,219074
13503,27413,219089
13504,27413,219070
13505,27413,219095
13506,27413,219066
13507,27413,219092
13508,27413,219057
13509,27413,219078
13510,27413,219080
13511,27413,219059
13512,27413,219084
13513,27413,219055
13514,27413,219093
13515,27413,219102
13516,27413,219108
13517,27413,219107
13518,27413,219103
13519,27413,219106
13520,27413,219113
13521,27413,219118
13522,27413,219117
13523,27413,219110
13524,27413,219114
13525,27413,219116
13526,27413,219104
13527,27413,219105
13528,27413,219313
13529,27413,219312
13530,27413,219094
13531,27413,219068
13532,27413,219096
13533,27413,219063
13534,27413,219053
13535,27413,219109
13536,27413,219115
13537,27413,219112
13538,27413,219787
13539,27413,219488
13540,27413,219526
13541,27413,219525
13542,27413,219527
13543,27413,219528
13544,27413,219524
13545,27413,219529
13546,27413,219473
13547,27413,219479
13548,27413,219530
13549,27413,219546
13550,27413,219543
13551,27413,219535
13552,27413,219549
13553,27413,219573
13554,27413,219571
13555,27413,219986
13556,27413,219997
13557,27413,219993
13558,27413,219979
13559,27413,219998
13560,27413,219981
13561,27413,219977
13562,27413,219978
13563,27413,219983
13564,27413,219989
13565,27413,219991
13566,27413,219995
13567,27413,219980
13568,27413,219992
13569,27413,219984
13570,27413,219990
13571,27413,219982
13572,27413,219987
13573,27413,219678
13574,27413,220005
13575,27413,220024
13576,27413,220010
13577,27413,220037
13578,27413,220000
13579,27413,220017
13580,27413,220029
13581,27413,220006
13582,27413,220019
13583,27413,220002
13584,27413,220014
13585,27413,220009
13586,27413,220033
13587,27413,220034
13588,27413,220023
13589,27413,219999
13590,27413,220028
13591,27413,220038
13592,27413,220021
13593,27413,220031
13594,27413,220027
13595,27413,220032
13596,27413,220025
13597,27413,220015
13598,27413,220036
13599,27413,220016
13600,27413,220035
13601,27413,220007
13602,27413,220013
13603,27413,220020
13604,27413,220004
13605,27413,220003
13606,27413,220018
13607,27413,220012
13608,27413,220011
13609,27413,219534
13610,27413,219800
13611,27413,219985
13612,27413,219994
13613,27413,219988
13614,27413,219996
13615,27413,220022
13616,27413,220030
13617,27413,220026
13618,27413,220008
13619,27413,220001
13620,27413,220658
13621,27413,220661
13622,27413,220660
13623,27413,220674
13624,27413,220670
13625,27413,220662
13626,27413,220668
13627,27413,220664
13628,27413,220675
13629,27413,220667
13630,27413,220669
13631,27413,220665
13632,27413,220697
13633,27413,220673
13634,27413,220671
13635,27413,206988
13636,27413,215236
13637,27413,215202
13638,27413,215204
13639,27413,215207
13640,27413,215208
13641,27413,215203
13642,27413,215235
13643,27413,215239
13644,27413,215205
13645,27413,215274
13646,27413,208079
13647,27413,207855
13648,27413,208002
13649,27413,212653
13650,27413,212688
13651,27413,212656
13652,27413,212669
13653,27413,212667
13654,27413,212691
13655,27413,212978
13656,27413,212873
13657,27413,212874
13658,27413,213079
13659,27413,213075
13660,27413,213348
13661,27413,213343
13662,27413,213342
13663,27413,213339
13664,27413,213340
13665,27413,213347
13666,27413,213344
13667,27413,213350
13668,27413,213349
13669,27413,213338
13670,27413,213351
13671,27413,225046
13672,27413,225090
13673,27413,225095
13674,27413,225089
13675,27413,225083
13676,27413,225087
13677,27413,225144
13678,27413,225153
13679,27413,225148
13680,27413,225152
13681,27413,225146
13682,27413,225164
13683,27413,225157
13684,27413,225166
13685,27413,225177
13686,27413,225176
13687,27413,225045
13688,27413,225147
